name,price,comnum,link 
 像计算机科学家一样思考Python（第2版）Python语言编程教程书籍+ 计算机程序设计艺术 卷2：半数值算法第3版,245.0,0,http://product.dangdang.com/1042462879.html
 【旧书二手书85品】Python核心编程（第3版） /[美]Wesley Chun 著；孙波翔、李斌、李晗 译 人民邮,59.0,0,http://product.dangdang.com/1451125589.html
 【旧书二手书85品】Python核心编程（第二版） /[美]丘恩（Chun 人民邮电出版社,53.0,0,http://product.dangdang.com/1451133489.html
 金融数量分析—基于Python编程,31.9,0,http://product.dangdang.com/1121746814.html
 图解数据结构--使用Python 计算机/网络 程序设计 Python+程序员面试金典 第5版 人民邮电出版社 Gay,124.8,0,http://product.dangdang.com/1268514616.html
 The Greedy Python (The World of Eric Carle) [ISBN: 978-1442,52.0,1,http://product.dangdang.com/1056272726.html
 【二手9成新】Python源码剖析：深度探索动态语言核心技术 /陈儒,384.0,0,http://product.dangdang.com/1438916116.html
 ABAQUS Python二次开发攻略 CAE分析大系 9787115414533 苏景鹤 江丙云 人民邮电出版社,59.8,0,http://product.dangdang.com/1377713416.html
 中学生可以这样学Python 少儿趣味编程2.0 scratch 清华 儿童编程scratch 游戏设计书 小学生编程,39.0,0,http://product.dangdang.com/1370555323.html
 【预订】The Quick Python Book 9781935182207,300.0,0,http://product.dangdang.com/1312815249.html
 数据科学导论 Python语言实现/数据分析/数据科学与工程技术丛书+Flask Web开发,104.0,0,http://product.dangdang.com/1330713276.html
 全国计算机等级考试二级教程——Python语言程序设计(2018年版),33.1,152,http://product.dangdang.com/25314398.html
 【二手旧书9成新】Python自动化运维：技术与*实践 /刘天斯 著,38.5,0,http://product.dangdang.com/1219400189.html
 【全2册】零基础入门学习Python+Python绝技 运用Python成为*黑客 Python开发从入门到精通Pyt,104.4,5,http://product.dangdang.com/1446586060.html
 像计算机科学家一样思考Python 第2版 绝技核心编程基础视频教程网络爬虫入门书籍+Java学习笔记(第8版) 林信,102.9,0,http://product.dangdang.com/1268483816.html
 量化交易之路用Python做股票量化分析阿布9787111575214,74.8,0,http://product.dangdang.com/1210904276.html
 AI的幕后英雄：Python 中小学人工智能精品课程系列丛书,49.7,0,http://product.dangdang.com/1372389214.html
 【预订】Head First Python 9781491919538,400.0,0,http://product.dangdang.com/1179993149.html
 中学生可以这样学Python 零基础学习python指导书 Python基础教程 Python代码优化 python编,39.0,1,http://product.dangdang.com/1051216117.html
 【二手书8成新】利用Python进行数据分析 寿绍文 气象出版社,22.0,0,http://product.dangdang.com/1481296089.html
 【旧书二手书9成新】 Python 3标准库9787111608950 机械工业出版社,150.0,0,http://product.dangdang.com/1318863516.html
 高教版2019年3月全国计算机等级考试二级教程 Python语言程序设计 教材+冲刺试卷 含上机题库 计算机二级Pyt,73.8,1,http://product.dangdang.com/1381150912.html
 Effective Python：编写高质量Python代码的59个有效方法/程序设计教材/计算机教材+Python机,104.0,0,http://product.dangdang.com/1330441876.html
 Effective Python编写高质量Python代码的59个有效方法( 货号:711152355),50.15,1,http://product.dangdang.com/1406253561.html
 ArcGIS地理之Python实战 9787511117229 王双 中国环境出版社,45.0,0,http://product.dangdang.com/1399590425.html
 量化交易之路用Python做股票量化分析阿布9787111575214,74.8,0,http://product.dangdang.com/1054510169.html
 【预订】Practical Python Design Patterns 9781484226797,484.0,0,http://product.dangdang.com/1058495699.html
 【正版包邮二手9成新】Python学习手册 鲁特兹 侯靖 机械工业出版社 9787111267768,210.0,0,http://product.dangdang.com/1197972214.html
 Hello! Python [ISBN: 978-1935182085],338.0,0,http://product.dangdang.com/1075035526.html
 2019年3月高教版Python语言程序设计冲刺试卷含线上题库全国计,42.0,0,http://product.dangdang.com/1450195189.html
 图解数据结构--使用Python 9787302495321 吴灿铭 清华大学出版社,79.0,0,http://product.dangdang.com/1376487716.html
 【二手旧书9成新】Python入门经典：以解决计算问题为导向的Pytho,235.4,0,http://product.dangdang.com/1126582989.html
 正版图书达人迷 Python趣味编程10例 [美]Brendan Scott 9787115476807 人民邮电出版,49.0,0,http://product.dangdang.com/1084151688.html
 [旧书二手9成新la]Python程序设计与算法基础教程 /江红；余青松 清华大学出版社,90.0,0,http://product.dangdang.com/1337478819.html
 Selenium自动化测试 基于Python语言 web接口应用程序自动化测试工具书 selenium自动化测试之道,43.32,4,http://product.dangdang.com/1340672721.html
 新版现货 高教版 2019全国计算机等级考试二级教程 Python语言程序设计 教材+冲刺试卷+公共基础知识 含上机题,105.0,0,http://product.dangdang.com/1302448536.html
 正版书籍 全国计算机等级考试二级教程--Python语言程序设计(2019年版) 教育部考试中心 高等教育出版社,25.2,0,http://product.dangdang.com/1331900123.html
 程序员入门 全9册 java+C语言+Python+C#+C++从入门到精通 编程思想从入门到实践 程序设计基础教程,563.1,0,http://product.dangdang.com/1292043109.html
 深入浅出Python（影印版）,60.7,142,http://product.dangdang.com/22528961.html
 高教版2019年3月全国计算机等级考试二级教程 Python语言程序设计 教材+冲刺试卷 含上机题库 计算机二级Pyt,65.0,0,http://product.dangdang.com/1349275736.html
 【二手旧书九成新】可爱的Python 哲思社区 9787121085147 电子工业出版社,174.0,0,http://product.dangdang.com/1411051917.html
" 【原版二手9成新】Python参考手册(第4版),(美)比兹利,谢俊,杨越,高伟,人民邮电出版社,9787115242",113.0,0,http://product.dangdang.com/1462824716.html
" 【原版二手9成新】Python技术参考大全,[美]布朗,康博公司,清华大学出版社,9787302053378 —原版现",169.0,0,http://product.dangdang.com/1462771816.html
" 【二手原版9成新】Python Cookbook(第3版)中文版 （美）比斯利,（美）琼斯,陈舸 人民邮电出版社 97",107.0,0,http://product.dangdang.com/1405689530.html
 【二手原版9成新】Python数据挖掘：概念、方法与实践 [美] 梅甘·斯夸尔 机械工业出版社 97871115654,103.0,0,http://product.dangdang.com/1403005730.html
 【二手原版9成新】Python 3网络爬虫开发实战 崔庆才 人民邮电出版社 9787115480347,113.0,0,http://product.dangdang.com/1403250130.html
 【二手原版9成新】Python+Spark 2 0+Hadoop机器学习与大数据实战 林大贵 清华大学出版社 9787,108.0,0,http://product.dangdang.com/1402895630.html
 【二手原版9成新】Python灰帽子——黑客与逆向工程师的Python编程之道 (美)塞兹 电子工业出版社 97871,347.0,0,http://product.dangdang.com/1399731130.html
 人工智能教程 8 Python玩转人工智能 青岛出版社,11.7,2,http://product.dangdang.com/1481919213.html
 互联网+职业技能系列:Python爬虫开发 从入门到实战（微课版）（货号：MLS） 谢乾坤 9787115490995,27.4,0,http://product.dangdang.com/1435942588.html
 从问题到程序——用PYTHON学编程和计算 9787111564454 裘宗燕,40.1,0,http://product.dangdang.com/1329587295.html
 【二手旧书9成新】Python学习手册：（第3版）,87.0,0,http://product.dangdang.com/1072915217.html
 像计算机科学家一样思考Python 第2版[美] 艾伦 B. 唐尼(Allen B. Downey)人民邮电出版社97,40.6,0,http://product.dangdang.com/1446615388.html
 量化交易之路 用Python做股票量化分析阿布机械工业出版社9787111575214,71.2,0,http://product.dangdang.com/1441847988.html
 Head First Python(第二版)Paul Barry中国电力出版社9787519813635,102.4,0,http://product.dangdang.com/1442114988.html
 深度学习入门 基于Python3的理论与实现 AI人工智能入门教程书 神经网络编程 机器学习实战 deep learn,58.0,0,http://product.dangdang.com/1425836730.html
 编程超有趣 奇妙Python轻松学 第1辑HelloCode人工智能国际研究组人民邮电出版社9787115486301,57.2,0,http://product.dangdang.com/1444520688.html
 卷积神经网络的Python实现单建华人民邮电出版社9787115497567,40.6,0,http://product.dangdang.com/1464843788.html
 RT-跟着“小微”学Python 苏州大学 9787567226746,27.7,0,http://product.dangdang.com/1060379804.html
 【二手旧书9成新】机器人系统设计与制作：Python语言实现 郎坦·约瑟夫(Lentin Joseph) 机械工业出版,33.2,0,http://product.dangdang.com/1468600588.html
 【二手旧书9成新】经济金融数据分析及其Python应用 朱顺泉 清华大学出版社 9787302497431,27.0,0,http://product.dangdang.com/1467985888.html
 全3册正版书籍精通Python编程三件套Python基础教程第3版数据结构Python语言描述+Python算法教程P,194.0,0,http://product.dangdang.com/1416713625.html
 全3册正版书籍Python爬虫开发三剑客用Python写网络爬虫第2版精通Python爬虫框架scr,169.7,0,http://product.dangdang.com/1416621525.html
 全新正版 语料库与python应用 语料库翻译学文库 管新潮 上海交通大学出版社 9787313197481缘为书来图,37.1,0,http://product.dangdang.com/1421497488.html
" AI的幕后英雄—Python 熊友军,王吉庆,黄劲松 9787567585553",53.2,0,http://product.dangdang.com/1472939114.html
 【二手旧书9成新】Python开发技术详解,317.6,0,http://product.dangdang.com/1172576488.html
 【二手旧书9成新】Python自然语言处理,108.3,0,http://product.dangdang.com/1171703488.html
 【预订】Exploring Python,903.0,0,http://product.dangdang.com/1490649266.html
 【二手旧书9成新】Python Web开发实战 /董伟明 电子工业出版社9787121297335,170.1,0,http://product.dangdang.com/1486889918.html
 [95新正版二手旧书] 自动化平台测试开发：Python测试开发实战,40.0,0,http://product.dangdang.com/1432153911.html
 HEAD FIRT PYTHON(第2版) 中国电力出版社,62.7,1,http://product.dangdang.com/1185777685.html
" 【二手旧书9成新】Python技术参考大全布朗,康博公司9787302053378清华大学出版",152.0,0,http://product.dangdang.com/1121530115.html
 二手旧书8成新 Python核心编程(第3版) 9787115414779,49.5,0,http://product.dangdang.com/1419858312.html
 程序设计导论：Python语言实践 9787111549246 [美]罗伯特·塞奇威克(Robert Sedgew 机,79.0,0,http://product.dangdang.com/1478176616.html
 11招玩转网络安全——用Python，更安全 9787121341083 hstking 电子工业出版社,69.0,0,http://product.dangdang.com/1477782616.html
" AI的幕后英雄：Python 中小学人工智能精品课程系列丛书 9787567585553 熊友军,王吉庆,黄劲松 华东",70.0,0,http://product.dangdang.com/1476212016.html
 [95新正版二手旧书] 计算机科学导论——以Python为舟(第2版),28.4,0,http://product.dangdang.com/1450779011.html
 【正版图书-F】零基础学编程：树莓派和Python 9787121343445 电子工业出版社 枫林苑图书专营店,25.48,0,http://product.dangdang.com/1046427404.html
 2册 量化投资:以Python 为工具+零起点Python大数据与量化交易2本书 Python量化投资基础入门书籍 量,189.0,0,http://product.dangdang.com/1466423018.html
 【二手旧书9成新】人工智能基础教程：Python篇(青少版) 丁亮、姜春茂、于振中 清华大学出版社 978730251,24.9,0,http://product.dangdang.com/1466410288.html
 教孩子学编程+趣学Python+父与子的编程之旅 全3册 教孩子编程的图书 python编程入门教程 Python语言,179.8,0,http://product.dangdang.com/1462377388.html
 程序设计导论：Python语言实践(英文版) 9787111524014 [美]罗伯特塞奇威克 机械工业出版社,139.0,0,http://product.dangdang.com/1460769116.html
